trk_id,str_to_translate,context,fr_FR,es_ES,it_IT,de_DE,LOCK
317552,Bravos,Statistics;Notifications;Stats;Altered;stats,,,,,0
331157,"Bravos Bladedancer",YZ_Rare_BravosBladedancer;BR_Common_BravosBladedancer;BR_Rare_BravosBladedancer,"Danseuse de Lames Bravos","Hojadanzante de Bravos","Danzatrice delle Lame Bravos",Bravos-Klingenwirblerin,1
318220,"Bravos Hero",BR_Common_AtsadiSurge;BR_Common_BasiraKaizaimon;BR_Common_KojoBooda,"Héros Bravos","Héroe Bravos","Eroe Bravos","Held Bravos",1
318209,"Bravos Pathfinder",LY_Rare_BravosPathfinder;BR_Common_BravosPathfinder;BR_Rare_BravosPathfinder,"Pionnière Bravos","Exploradora de Bravos","Apripista Bravos",Bravos-Pfadfinderin,1
318211,"Bravos Tracer",BR_Common_BravosTracer;BR_Rare_BravosTracer;AX_Rare_BravosTracer,"Traceuse Bravos","Parkurista de Bravos","Rintracciatrice Bravos",Bravos-Sucherin,1
331626,"Bravos Vanguard",BR_Common_BravosVanguard;BR_Rare_BravosVanguard;AX_Rare_BravosVanguard,"Avant-Garde Bravos","Vanguardia de Bravos","Avanguardia Bravos",Bravos-Vorhut,1
416716,"Bureaucracy is an art that requires careful planning.",OD_Common_WaruMack,"La bureaucratie est un art qui exige une grande planification.","La burocracia es un arte que requiere una meticulosa planificación.","La burocrazia è un'arte che richiede un'attenta pianificazione.","Bürokratie ist eine Kunst, die sorgfältige Planung erfordert.",1
343153,COMPANION,Altered,,,,,0
317783,Cancel,Altered;Cards;Game,,,,,0
367214,"Cards in Reserve can be played into expeditions again.",tutorial,,,,,0
367262,"Cards with Fleeting gain a *Fleeting token* when played, which you can now see in the top-right corner of the card.",tutorial,,,,,0
416509,"Cards your opponents play cost {1} more.",FlowConvertor,,,,,0
416637,"Celebration Day",YZ_Rare_CelebrationDay;OD_Common_CelebrationDay;OD_Rare_CelebrationDay,"Jour de Célébration","Día de celebración","Giorno di Festa",Festtag,1
416584,"Celestial Blast",YZ_Common_CelestialBlast;YZ_Rare_CelestialBlast;OD_Rare_CelestialBlast,"Explosion Céleste","Detonación celestial","Esplosione Celeste",Himmelssturm,1
367102,"Centuries ago, life on Earth changed forever: a cataclysm brought beings from the world of stories and dreams to our reality.",tutorial,,,,,0
318151,Cernunnos,MU_Common_Cernunnos;MU_Rare_Cernunnos;LY_Rare_Cernunnos,Cernunnos,Cernunnos,Cernunnos,Cernunnos,1
343830,"Change first player",Altered,,,,,0
343119,"Chaos can bring disappointment, sure, but it's also where ye'll find the most wonderfullest hidden gems!",LY_Common_NevenkaBlotch,"Le chaos est source de désillusions, mais recèle aussi les plus belles pépites !","Sí, el caos puede ser una lata, ¡pero también contiene las gemas ocultas más maravillásticas!","Il caos può portare delusione, certo, ma è lì che troverai le gemme nascoste più spettacolose!","Chaos kann Enttäuschungen mit sich bringen, aber es ist auch der Ort, an dem man die wunderbarsten Schätze entdeckt!",1
336563,"Character - Adventurer",YZ_Rare_HuaMulan;YZ_Rare_Red;OD_Rare_AmeliaEarhart;MU_Rare_Issunboshi;LY_Rare_BravosPathfinder;BR_Common_BravosPathfinder;BR_Common_BravosTracer;BR_Common_BravosVanguard;BR_Common_HuaMulan;BR_Common_Issunboshi;BR_Common_Red;BR_Rare_BravosPathfinder;BR_Rare_BravosTracer;BR_Rare_BravosVanguard;BR_Rare_HuaMulan;BR_Rare_Issunboshi;BR_Rare_Red;AX_Common_AmeliaEarhart;AX_Rare_AmeliaEarhart;AX_Rare_BravosTracer;AX_Rare_BravosVanguard,"Personnage - Aventurier","Personaje - Aventurero","Personaggio - Avventuriero","Charakter - Abenteurer",1
416684,"Character - Animal Plant",YZ_Rare_SpindleHarvesters;OD_Rare_Verdantback;MU_Common_SpindleHarvesters;MU_Common_Verdantback;MU_Rare_SpindleHarvesters;MU_Rare_Verdantback,,,,,0
336570,"Character - Apprentice",OD_Rare_HavenTrainee;BR_Common_HavenTrainee;BR_Rare_HavenTrainee,,,,,0
416618,"Character - Apprentice Mage",YZ_Common_StudiousDisciple;YZ_Rare_StudiousDisciple;LY_Rare_StudiousDisciple,,,,,0
336488,"Character - Apprentice Soldier",YZ_Rare_OrdisCadets;OD_Common_OrdisCadets;OD_Rare_OrdisCadets,,,,,0
336521,"Character - Artist",YZ_Rare_LyraSkald;OD_Rare_TheSandman;MU_Rare_Esmeralda;MU_Rare_LyraClothDancer;MU_Rare_LyraThespian;LY_Common_Esmeralda;LY_Common_LyraChronicler;LY_Common_LyraClothDancer;LY_Common_LyraSkald;LY_Common_LyraThespian;LY_Common_OuroborosInkcaster;LY_Common_TheSandman;LY_Rare_Esmeralda;LY_Rare_LyraChronicler;LY_Rare_LyraClothDancer;LY_Rare_LyraSkald;LY_Rare_LyraThespian;LY_Rare_OuroborosInkcaster;LY_Rare_TheSandman;AX_Rare_LyraChronicler;AX_Rare_OuroborosInkcaster,"Personnage - Artiste","Personaje - Artista","Personaggio - Artista","Charakter - Künstler",1
342635,"Character - Bureaucrat",YZ_Rare_MonolithArchivist;YZ_Rare_MonolithLegate;YZ_Rare_OrdisAttorney;OD_Common_MonolithArchivist;OD_Common_MonolithLegate;OD_Common_OrdisAttorney;OD_Common_RobinHood;OD_Common_TheCouncil;OD_Rare_MonolithArchivist;OD_Rare_MonolithLegate;OD_Rare_OrdisAttorney;OD_Rare_RobinHood;OD_Rare_TheCouncil;LY_Rare_RobinHood;BR_Rare_TheCouncil,"Personnage - Bureaucrate","Personaje - Burócrata","Personaggio - Burocrate","Charakter - Bürokrat",1
339735,"Character - Bureaucrat Noble",OD_Common_TheFrogPrince;OD_Rare_TheFrogPrince;AX_Rare_TheFrogPrince,,,,,0
320904,"Character - Citizen",YZ_Common_Alice;YZ_Common_DorothyGale;YZ_Rare_Alice;YZ_Rare_DorothyGale;OD_Common_OrdisSpy;OD_Rare_OrdisSpy;MU_Common_MunaMerchant;MU_Rare_MunaMerchant;LY_Common_LyraNavigator;LY_Common_OuroborosCroupier;LY_Common_OuroborosTrickster;LY_Common_TheHatter;LY_Rare_Alice;LY_Rare_LyraNavigator;LY_Rare_OuroborosCroupier;LY_Rare_OuroborosTrickster;LY_Rare_TheHatter;BR_Rare_DorothyGale;BR_Rare_LyraNavigator;BR_Rare_OrdisSpy;BR_Rare_OuroborosTrickster;BR_Rare_TheHatter;AX_Rare_MunaMerchant;AX_Rare_OuroborosCroupier,"Personnage - Citoyen","Personaje - Ciudadano","Personaggio - Cittadino","Charakter - Bürger",1
336476,"Character - Deity",YZ_Common_Sakarabru;YZ_Rare_Anubis;YZ_Rare_Sakarabru;OD_Common_Anubis;OD_Rare_Anubis;OD_Rare_Athena;MU_Common_Aja;MU_Common_Inari;MU_Common_Parvati;MU_Rare_Aja;MU_Rare_Ganesha;MU_Rare_Inari;MU_Rare_Loki;MU_Rare_Parvati;MU_Rare_SunWukong;LY_Common_Asmodeus;LY_Common_Loki;LY_Rare_Asmodeus;LY_Rare_Loki;BR_Common_SunWukong;BR_Rare_Aja;BR_Rare_Asmodeus;BR_Rare_Parvati;BR_Rare_Sakarabru;BR_Rare_SunWukong;AX_Common_Athena;AX_Common_Ganesha;AX_Rare_Athena;AX_Rare_Ganesha;AX_Rare_Inari,"Personnage - Divinité","Personaje - Deidad","Personaggio - Divinità","Charakter - Gottheit",1
416647,"Character - Deity Artist",YZ_Rare_Hathor;LY_Common_Anansi;LY_Common_Hathor;LY_Rare_Anansi;LY_Rare_Hathor;AX_Rare_Anansi,,,,,0
416654,"Character - Deity Bureaucrat",YZ_Rare_Issitoq;YZ_Rare_Thoth;OD_Common_Issitoq;OD_Common_Quetzalcoatl;OD_Common_Thoth;OD_Rare_Issitoq;OD_Rare_Quetzalcoatl;OD_Rare_Thoth;MU_Rare_Quetzalcoatl,,,,,0
416878,"Character - Deity Dragon",LY_Rare_Shenlong;BR_Common_Shenlong;BR_Rare_Shenlong,,,,,0
416760,"Character - Deity Druid",MU_Common_Cernunnos;MU_Rare_Cernunnos;LY_Rare_Cernunnos,,,,,0
416762,"Character - Dragon Plant",MU_Common_Dracaena;MU_Common_Hydracaena;MU_Rare_Dracaena;MU_Rare_Hydracaena;LY_Rare_Hydracaena;BR_Rare_Dracaena,,,,,0
336506,"Character - Druid",YZ_Rare_MunaCaregiver;MU_Common_Mowgli;MU_Common_MunaCaregiver;MU_Common_MunaDruid;MU_Common_YongSuVerdantWeaver;MU_Rare_Mowgli;MU_Rare_MunaCaregiver;MU_Rare_MunaDruid;MU_Rare_YongSuVerdantWeaver;LY_Rare_YongSuVerdantWeaver;AX_Rare_Mowgli;AX_Rare_MunaDruid,"Personnage - Druide","Personaje - Druida","Personaggio - Druido","Charakter - Druide",1
336593,"Character - Elemental",MU_Rare_KelonElemental;MU_Rare_TinyJinn;LY_Rare_MightyJinn;BR_Common_MightyJinn;BR_Common_TinyJinn;BR_Rare_MightyJinn;BR_Rare_TinyJinn;AX_Common_KelonElemental;AX_Rare_KelonElemental,"Personnage - Elémentaire","Personaje - Elemental","Personaggio - Elementale","Charakter - Elementar",1
336600,"Character - Engineer",YZ_Rare_AdaLovelace;OD_Rare_FoundryEngineer;OD_Rare_FoundryMechanic;OD_Rare_JianAssemblyOverseer;MU_Rare_AxiomScrambler;LY_Rare_DrFrankenstein;BR_Rare_AxiomSalvager;BR_Rare_FoundryArmorer;BR_Rare_ThreeLittlePigs;AX_Common_AdaLovelace;AX_Common_AxiomSalvager;AX_Common_AxiomScrambler;AX_Common_DrFrankenstein;AX_Common_FoundryArmorer;AX_Common_FoundryEngineer;AX_Common_FoundryMechanic;AX_Common_JianAssemblyOverseer;AX_Common_ThreeLittlePigs;AX_Rare_AdaLovelace;AX_Rare_AxiomSalvager;AX_Rare_AxiomScrambler;AX_Rare_DrFrankenstein;AX_Rare_FoundryArmorer;AX_Rare_FoundryEngineer;AX_Rare_FoundryMechanic;AX_Rare_JianAssemblyOverseer;AX_Rare_ThreeLittlePigs,"Personnage - Ingénieur","Personaje - Ingeniero","Personaggio - Ingegnere","Charakter - Ingenieur",1
336641,"Character - Engineer Deity",MU_Rare_Ogun;AX_Common_Ogun;AX_Rare_Ogun,,,,,0
336647,"Character - Fairy",YZ_Common_ToothFairy;YZ_Rare_ToothFairy;LY_Rare_TinkerBell;BR_Rare_ToothFairy;AX_Common_TinkerBell;AX_Rare_TinkerBell,"Personnage - Fée","Personaje - Hada","Personaggio - Fata","Charakter - Fee",1
336473,"Character - Fairy Spirit",YZ_Common_LadyoftheLake;YZ_Rare_LadyoftheLake;BR_Rare_LadyoftheLake,,,,,0
336577,"Character - Leviathan",YZ_Common_TheKraken;YZ_Rare_TheKraken;OD_Rare_TheKraken;LY_Rare_KaibaraAsgarthanLeviathan;BR_Common_KaibaraAsgarthanLeviathan;BR_Rare_KaibaraAsgarthanLeviathan,,,,,0
336470,"Character - Mage",YZ_Common_BabaYaga;YZ_Common_KuwattheDissenter;YZ_Rare_BabaYaga;YZ_Rare_KuwattheDissenter;OD_Rare_BabaYaga;OD_Rare_KuwattheDissenter,"Personnage - Mage","Personaje - Mago","Personaggio - Mago","Charakter - Magier",1
336586,"Character - Messenger",OD_Common_PaperHerald;OD_Rare_PaperHerald;OD_Rare_Ratatoskr;LY_Rare_PaperHerald;BR_Common_Ratatoskr;BR_Rare_Ratatoskr,"Personnage - Messager","Personaje - Mensajero","Personaggio - Messaggero","Charakter - Bote",1
336495,"Character - Noble",OD_Common_Ozma;OD_Rare_Ozma;BR_Rare_Ozma,,,,,0
336499,"Character - Plant",YZ_Rare_SneezerShroom;MU_Common_AloeVera;MU_Common_ConiferalConeman;MU_Common_DaughterofYggdrasil;MU_Common_SneezerShroom;MU_Common_SonofYggdrasil;MU_Rare_AloeVera;MU_Rare_ConiferalConeman;MU_Rare_DaughterofYggdrasil;MU_Rare_SneezerShroom;MU_Rare_SonofYggdrasil;LY_Rare_AloeVera;LY_Rare_ConiferalConeman;BR_Rare_SonofYggdrasil;AX_Rare_DaughterofYggdrasil,"Personnage - Plante","Personaje - Planta","Personaggio - Pianta","Charakter - Pflanze",1
336620,"Character - Robot",MU_Rare_Coppelia;AX_Common_Coppelia;AX_Rare_Coppelia,"Personnage - Robot","Personaje - Robot","Personaggio - Robot","Charakter - Roboter",1
336518,"Character - Scholar",YZ_Common_Flamel;YZ_Common_KadigiranAlchemist;YZ_Rare_Flamel;YZ_Rare_KadigiranAlchemist;OD_Common_MonolithRuneScribe;OD_Rare_KadigiranAlchemist;OD_Rare_MonolithRuneScribe;LY_Common_AmahleAsgarthanOutcast;LY_Rare_AmahleAsgarthanOutcast;LY_Rare_Flamel;AX_Rare_AmahleAsgarthanOutcast;AX_Rare_MonolithRuneScribe,,,,,0
416625,"Character - Scholar Mage",YZ_Common_YzmirStargazer;YZ_Rare_YzmirStargazer;AX_Rare_YzmirStargazer,,,,,0
327567,"Character - Soldier",YZ_Rare_BravosBladedancer;YZ_Rare_OrdisTrooper;OD_Common_JeannedArc;OD_Common_OrdisGatekeeper;OD_Common_OrdisTrooper;OD_Rare_Achilles;OD_Rare_HavenWarrior;OD_Rare_JeannedArc;OD_Rare_OrdisGatekeeper;OD_Rare_OrdisTrooper;MU_Rare_OrdisGatekeeper;LY_Rare_TomoeGozen;BR_Common_Achilles;BR_Common_BravosBladedancer;BR_Common_HavenBouncer;BR_Common_HavenWarrior;BR_Common_TomoeGozen;BR_Rare_Achilles;BR_Rare_BravosBladedancer;BR_Rare_HavenBouncer;BR_Rare_HavenWarrior;BR_Rare_TomoeGozen;AX_Rare_HavenBouncer;AX_Rare_JeannedArc,"Personnage - Soldat","Personaje - Soldado","Personaggio - Soldato","Charakter - Soldat",1
416595,"Character - Soldier Mage",YZ_Common_KadigiranMageDancer;YZ_Rare_KadigiranMageDancer;LY_Rare_KadigiranMageDancer,,,,,0
336486,"Character - Soldier Noble",OD_Common_KakobaLegionCommander;OD_Rare_KakobaLegionCommander;MU_Rare_KakobaLegionCommander,,,,,0
336502,"Character - Spirit",YZ_Common_Baku;YZ_Common_MoonlightJellyfish;YZ_Rare_Baku;YZ_Rare_MoonlightJellyfish;MU_Common_Kitsune;MU_Rare_Kitsune;LY_Common_Tanuki;LY_Rare_Tanuki;BR_Rare_Kitsune;BR_Rare_Tanuki;AX_Rare_Baku;AX_Rare_MoonlightJellyfish,"Personnage - Esprit","Personaje - Espíritu","Personaggio - Spirito","Charakter - Geist",1
416846,"Character - Spirit Animal",LY_Common_Martengale;LY_Rare_Martengale;AX_Rare_Martengale,,,,,0
416772,"Character - Spirit Plant",MU_Common_Kodama;MU_Rare_Kodama;LY_Rare_Kodama,,,,,0
336555,"Character - Titan",OD_Rare_Atlas;BR_Common_Atlas;BR_Rare_Atlas,"Personnage - Titan","Personaje - Titán","Personaggio - Titano","Charakter - Titan",1
320434,"Character - Trainer",MU_Rare_Chiron;BR_Common_Chiron;BR_Rare_Chiron,"Personnage - Mentor","Personaje - Entrenador","Personaggio - Addestratore","Charakter - Trainer",1
416866,"Character - Trainer Spirit",LY_Rare_Kappa;BR_Common_Kappa;BR_Rare_Kappa,,,,,0
416529,"Characters you control gain 1 boost.",FlowConvertor;OD_Rare_Charge;MU_Rare_Charge,"Les Personnages que vous contrôlez gagnent 1 boost.","Los personajes que controles ganan 1 potenciador.","I personaggi che controlli ottengono 1 rinforzo.","Charaktere, die du kontrollierst, erhalten 1 Verstärkung.",1
416787,"Characters you control have $<TOUGH_2>.",MU_Common_TheSpindleMunaBastion,"Les Personnages que vous contrôlez ont $<TOUGH_2>.","Los personajes que controles tienen $<TOUGH_2>.","I personaggi che controlli hanno $<TOUGH_2>.","Charaktere, die du kontrollierst, haben $<TOUGH_2>.",1
416831,"Characters you control have $<TOUGH_2>.  #At Noon — Target Character you control gains 1 boost.#",MU_Rare_TheSpindleMunaBastion,"Les Personnages que vous contrôlez ont $<TOUGH_2>.  #À Midi — Un Personnage ciblé que vous contrôlez gagne 1 boost.#","Los personajes que controles tienen $<TOUGH_2>.  #Al mediodía — Un personaje objetivo que controles gana 1 potenciador.#","I personaggi che controlli hanno $<TOUGH_2>.  #A mezzogiorno — Un personaggio bersaglio che controlli ottiene 1 rinforzo.#","Charaktere, die du kontrollierst, haben $<TOUGH_2>.  #Zum Mittag — Ein Charakter deiner Wahl, den du kontrollierst, erhält 1 Verstärkung.#",1
346019,"Characters you control have $<TOUGH_2>. (Cards in Reserve are not controlled.)",BR_Rare_TheSpindleMunaBastion,"Les Personnages que vous contrôlez ont $<TOUGH_2>. (Les cartes en Réserve ne sont pas contrôlées.)","Los personajes que controles tienen $<TOUGH_2>. (Las cartas de la reserva no las controla nadie.)","I personaggi che controlli hanno $<TOUGH_2>. (Le carte nella Riserva non sono controllate.)","Charaktere, die du kontrollierst, haben $<TOUGH_2>. (Karten in der Reserve werden nicht kontrolliert.)",1
416474,"Characters you control other than me have <TOUGH_1>.",FlowConvertor,,,,,0
416514,"Characters you control other than me have <TOUGH_2>.",FlowConvertor,,,,,0
416493,"Characters your opponents play cost {1} more.",FlowConvertor;OD_Common_RobinHood;LY_Rare_RobinHood,"Les Personnages joués par vos adversaires coûtent {1} de plus.","Los personajes que jueguen tus oponentes cuestan {1} más.","I personaggi giocati dai tuoi avversari costano {1} in più.","Charaktere, die deine Gegner spielen, kosten {1} mehr.",1
318118,Charge!,OD_Common_Charge;OD_Rare_Charge;MU_Rare_Charge,Chargez !,"¡A la carga!","Alla Carica!","Zum Angriff!",1
416955,"Check if there are less than 4 <BOOST>",CheckCondition,,,,,0
318212,Chiron,MU_Rare_Chiron;BR_Common_Chiron;BR_Rare_Chiron,Chiron,Quirón,Chirone,Cheiron,1
317751,"Choose an assignment",ChooseAssignment,,,,,0
416742,"Choose one:  • Send to Reserve target Character with Hand Cost {4} or more.  • Discard target Permanent with Hand Cost {4} or more.",OD_Rare_StickyNoteSeals,"Choisissez l'un :  • Envoyez en Réserve un Personnage ciblé avec un Coût de Main {4} ou plus.  • Défaussez un Permanent ciblé avec un Coût de Main {4} ou plus.","Elige una opción:  • Envía a la reserva un personaje objetivo con coste desde la mano de {4} o más.  • Descarta un permanente objetivo con coste desde la mano de {4} o más.","Scegli uno:  • Manda un personaggio bersaglio con costo dalla mano pari o superiore a {4} nella Riserva.  • Scarta un permanente bersaglio con costo dalla mano pari o superiore a {4}.","Wähle eine Aktion:  • Schicke einen Charakter deiner Wahl mit Handkosten {4} oder mehr in die Reserve.  • Lege eine bleibende Karte deiner Wahl mit Handkosten {4} oder mehr ab.",1
336666,"Choose your faction",Altered,,,,,0
336667,"Choose your starting mana cards",Altered,,,,,0
367128,"Click on *Dorothy Gale* (far left), *Yzmir Stargazer* (3rd from the left), and *Alice* (far right) in that exact order.",tutorial,,,,,0
416976,"Close overlay",Altered,,,,,0
318178,"Cloth Cocoon",MU_Rare_ClothCocoon;LY_Common_ClothCocoon;LY_Rare_ClothCocoon,"Cocon d'Étoffe","Crisálida de tela","Bozzolo di Tessuto",Stoff-Kokon,1
416570,Companion,Notifications,,,,,0
317789,"Companion side",Altered,,,,,0
323689,"Companion's expedition",Notifications;InvokeToken,,,,,0
343843,"Compare statistics and check which expeditions move forward",Altered,,,,,0
343877,"Computing the progress in the Tumult",Notifications,,,,,0
317785,Confirm,Altered;Game,,,,,0
317784,"Confirm Mana",Altered;Cards,,,,,0
317797,"Confirm discard",Cards,,,,,0
416979,"Confirm discard to increase die by 2",Altered,,,,,0
317793,"Confirm target",Altered,,,,,0
317698,"Coniferal Coneman",MU_Common_ConiferalConeman;MU_Rare_ConiferalConeman;LY_Rare_ConiferalConeman,"Pignon Pugnace","Piñante conífero","Uomopigna Conifero",Kiefernzapfenkerl,1
416587,"Conjuring Seal",YZ_Common_ConjuringSeal;YZ_Rare_ConjuringSeal;OD_Rare_ConjuringSeal,"Sceau de Conjuration","Sello de conjuración","Sigillo di Evocazione",Beschwörungssiegel,1
336655,"Construct powerful machines and let their strength carry you to victory!",Altered,,,,,0
367273,Cool.,tutorial,,,,,0
331167,Coppélia,MU_Rare_Coppelia;AX_Common_Coppelia;AX_Rare_Coppelia,Coppélia,Coppélia,Coppélia,Coppélia,1
416950,"Create #a <BRASSBUG> Robot# token in each of your Expeditions.",AX_Rare_OpentheGates,"Créez #un jeton Robot <BRASSBUG># dans chacune de vos Expéditions.","Crea #una ficha de robot <BRASSBUG># en cada una de tus expediciones.","Crea #una pedina Robot <BRASSBUG># in ciascuna delle tue spedizioni.","Erschaffe #eine <BRASSBUG>-Robotermarke# in jeder deiner Expeditionen.",1
345983,"Create #four# <ORDIS_RECRUIT> Soldier tokens, #distributed as you choose among any number of target Expeditions#.",OD_Rare_OpentheGates,"Créez #quatre# jetons Soldat <ORDIS_RECRUIT>, #distribués comme vous le souhaitez dans n'importe quel nombre d'Expéditions ciblées#.","Crea #cuatro# fichas de soldado <ORDIS_RECRUIT>, #distribuidas como elijas entre cualquier número de expediciones objetivo#.","Crea #quattro# pedine Soldato <ORDIS_RECRUIT> #distribuite a tua scelta tra un numero qualsiasi di spedizioni bersaglio#.","Erschaffe #vier# <ORDIS_RECRUIT>-Soldatenmarken und #verteile sie nach Belieben auf Expeditionen deiner Wahl.#",1
416549,"Create a <BRASSBUG> Robot token in each of your Expeditions.",FlowConvertor,,,,,0
416515,"Create a <BRASSBUG> Robot token in target Expedition.",FlowConvertor,,,,,0
416561,"Create a <BRASSBUG> Robot token in target Expedition. (BR)",FlowConvertor,,,,,0
416521,"Create an <ORDIS_RECRUIT> Soldier token in each of your Expeditions.",FlowConvertor,,,,,0
416465,"Create an <ORDIS_RECRUIT> Soldier token in my Expedition.",FlowConvertor,,,,,0
416481,"Create an <ORDIS_RECRUIT> Soldier token in target Expedition.",FlowConvertor,,,,,0
416466,"Create an <ORDIS_RECRUIT> Soldier token in your Companion Expedition.",FlowConvertor,,,,,0
416467,"Create an <ORDIS_RECRUIT> Soldier token in your Hero Expedition.",FlowConvertor,,,,,0
416475,"Create an <ORDIS_RECRUIT> Soldier token in your other Expedition (the one I'm not in).",FlowConvertor,,,,,0
416552,"Create four <ORDIS_RECRUIT> Soldier tokens, distributed as you choose among any number of target Expeditions.",FlowConvertor,,,,,0
416550,"Create two <ORDIS_RECRUIT> Soldier tokens in each of your Expeditions.",FlowConvertor;OD_Common_OpentheGates,"Créez deux jetons Soldat <ORDIS_RECRUIT> dans chacune de vos Expéditions.","Crea dos fichas de soldado <ORDIS_RECRUIT> en cada una de tus expediciones.","Crea due pedine Soldato <ORDIS_RECRUIT> in ciascuna delle tue spedizioni.","Erschaffe zwei <ORDIS_RECRUIT>-Soldatenmarken in jeder deiner Expeditionen.",1
416504,"Create two <ORDIS_RECRUIT> Soldier tokens in my Expedition.",FlowConvertor,,,,,0
343115,"Dance is the language of the soul.",YZ_Rare_Hathor;LY_Common_Hathor;LY_Rare_Hathor,"La danse est le langage de l'âme.","El baile es la lengua del alma.","La danza è il linguaggio dell'anima.","Tanz ist die Sprache der Seele.",1
318155,"Daughter of Yggdrasil",MU_Common_DaughterofYggdrasil;MU_Rare_DaughterofYggdrasil;AX_Rare_DaughterofYggdrasil,"Fille d'Yggdrasil","Hija de Yggdrasil","Figlia di Yggdrasil","Tochter von Yggdrasil",1
336679,Defender,Cards,Défenseur,Defensor,Difensore,Verteidiger,1
317517,Disabled,Gameoptions;Preferences;gamepreferences,,,,,0
341675,"Discard ${card}",Discard,,,,,0
327604,"Discard of ${player_name}",Cards,,,,,0
342633,"Discard target Character or Permanent.",YZ_Rare_BanishingGate,"Défaussez un Personnage ou Permanent ciblé.","Descarta un personaje o permanente objetivo.","Scarta un personaggio o un permanente bersaglio.","Lege einen Charakter deiner Wahl oder eine bleibende Karte ab.",1
336693,"Discard up to one target card from a Reserve.",Cards,"Défaussez jusqu'à une carte d'une Réserve.","Descarta hasta una carta objetivo de una reserva.","Scarta fino a una carta bersaglio da una Riserva.","Lege bis zu eine Karte deiner Wahl aus einer Reserve ab.",1
317799,"Display some settings about the game.",Altered;Game,,,,,0
317515,"Display tooltips",gamepreferences,,,,,0
343098,"Don't think you are, know you are.",YZ_Rare_MeditationTraining;MU_Common_MeditationTraining;MU_Rare_MeditationTraining,"Ne pense pas que tu es, sache que tu es.","No basta con creer que eres lo que eres, debes saber que lo eres.","Non pensare di essere, sappi di essere.","Du musst nicht glauben, dass du existierst. Du musst es wissen.",1
367140,"Don't worry, we'll go through them all step by step as we get to them!",tutorial,,,,,0
318086,"Dorothy Gale",YZ_Common_DorothyGale;YZ_Rare_DorothyGale;BR_Rare_DorothyGale,"Dorothy Gale","Dorothy Gale","Dorothy Gale","Dorothy Gale",1
416861,"Dr. Frankenstein",LY_Rare_DrFrankenstein;AX_Common_DrFrankenstein;AX_Rare_DrFrankenstein,"Dr Frankenstein","Dr. Frankenstein","Dottor Frankenstein","Dr. Frankenstein",1
416761,Dracaena,MU_Common_Dracaena;MU_Rare_Dracaena;BR_Rare_Dracaena,Dracaena,Dracaena,Dracaena,Dracaena,1
416641,"Draw #three cards#.",YZ_Rare_ConjuringSeal,"Piochez #trois cartes#.","Roba #tres cartas#.","Pesca #tre carte#.","Ziehe #drei Karten#.",1
317757,"Draw ${n} card(s)",Draw,,,,,0
416489,"Draw a card.",FlowConvertor;YZ_Common_MagicalTraining;YZ_Rare_MagicalTraining;LY_Rare_MagicalTraining,"Piochez une carte.","Roba una carta.","Pesca una carta.","Ziehe eine Karte.",1
348060,"Draw and keep card or play it for free",SpecialEffect,,,,,0
416551,"Draw three cards.",FlowConvertor,,,,,0
343832,"Draw two cards",Altered,,,,,0
416546,"Draw two cards.",FlowConvertor;YZ_Common_ConjuringSeal;OD_Rare_ConjuringSeal,"Piochez deux cartes.","Roba dos cartas.","Pesca due carte.","Ziehe zwei Karten.",1
336674,"During Dusk, ignore my statistics. During Rest, I don't go to Reserve and I lose Asleep.",Cards;Meeples,"Au Crépuscule, ignorez mes statistiques. Au Repos, je ne vais pas en Réserve et je perds Endormi.","Durante el anochecer, ignora mis estadísticas. Durante el descanso, no voy a la reserva y pierdo sueño.","Durante il crepuscolo, ignora le mie statistiche. Durante il riposo, non vado nella Riserva e perdo Dormiente.","Am Abend ignoriere meine Statistiken. Während der Ruhepause gehe ich nicht in die Reserve und verliere Schlafend.",1
416843,"During Morning, draw only one card. Then, put the top card of your deck in your Mana zone instead of a card from your hand.  At Noon — $<RESUPPLY>.  Ignore my abilities during the first Day.",LY_Common_FenCrowbar,"Le Matin, piochez une seule carte. Puis, mettez la première carte de votre deck dans votre zone de Mana, au lieu d'une carte de votre main.  À Midi — $<RESUPPLY>.  Ignorez mes capacités le premier Jour.","Durante la mañana, roba una sola carta. Luego, coloca la primera carta de tu mazo en tu zona de maná en lugar de una carta de tu mano.  Al mediodía — $<RESUPPLY>.  Ignora mis habilidades durante el primer día.","Durante la mattina, pesca solo una carta. Poi metti la prima carta del tuo mazzo nella tua area del mana invece di una carta dalla tua mano.  A mezzogiorno — $<RESUPPLY>.  Ignora le mie abilità durante la prima giornata.","Am Morgen ziehe nur eine Karte. Dann lege statt einer Karte aus deiner Hand die oberste Karte deines Decks in deine Manazone.  Zum Mittag — $<RESUPPLY>.  Ignoriere meine Fähigkeiten während des ersten Tages.",1
336672,"During Rest, I don't go to Reserve and I lose Anchored.",Cards,"Au Repos, je ne vais pas en Réserve et je perds Ancré.","Durante el descanso, no voy a la reserva y pierdo anclaje.","Durante il riposo, non vado nella Riserva e perdo Ancorato.","Während der Ruhepause gehe ich nicht in die Reserve und verliere Verankert.",1
336682,"During Rest, I don't go to Reserve.",Cards,"Au Repos, je ne vais pas en Réserve.","Durante el descanso, no voy a la reserva.","Durante il riposo, non vado nella Riserva.","Während der Ruhepause gehe ich nicht in die Reserve.",1
