ID;ID Base;Faction;Alteration;Name EN;Name FR;Name DE;Name ES;Name IT;Type;Sub-Type;Cost;Recall Cost;Vegetal;Mineral;Aquatic;Effect EN;Echo EN;Effect FR;Echo FR;Effect DE;Echo DE;Effect ES;Echo ES;Effect IT;Echo IT;Flavor EN;Flavor FR;Flavor DE;Flavor ES;Flavor IT;Numbering;Artist
ALT_BISE_B_LY_56_R1;ALT_BISE_B_LY_56_C;LY;RARE;Efrén, Puppet Master;Efrén, Puppet Master;Efrén, Puppet Master;Efrén, Puppet Master;Efrén, Puppet Master;CHARACTER;ARTIST;5;#3#;4;#4#;4;#$[SCOUT_2] {2}.#  {H} Roll a die:  • On a 4+, [SABOTAGE_LOW].  • On a 1-3, [RESUPPLY_LOW].;;;;;;;;;;"""I could never let the winding threads of fate separate me from my daughter."" — Efrén";;;;;;Bastien Jez
ALT_BISE_B_LY_56_R2;ALT_BISE_B_LY_56_C;AX;RARE;Efrén, Puppet Master;Efrén, Puppet Master;Efrén, Puppet Master;Efrén, Puppet Master;Efrén, Puppet Master;CHARACTER;ARTIST;5;#3#;4;#4#;4;#$[SCOUT_2] {2}.#  {H} Roll a die:  • On a 4+, [SABOTAGE_LOW].  • On a 1-3, [RESUPPLY_LOW].;;;;;;;;;;"""I could never let the winding threads of fate separate me from my daughter."" — Efrén";;;;;;Bastien Jez
ALT_BISE_B_LY_57_C;ALT_BISE_B_LY_57_C;LY;COMMON;Man in the Maze;Man in the Maze;Man in the Maze;Man in the Maze;Man in the Maze;CHARACTER;DEITY;7;4;0;5;5;{H} Remove all boosts from Characters in play and in Reserve. Then, depending on the number of boosts removed this way:  • 1-4: I gain 2 boosts.  • 5-8: Play a card with Hand Cost {3} or less for free.  • 9+: My Expedition moves forward one region.;;;;;;;;;;Life is a maze, but our purpose is not to escape it. The purpose of life is the maze itself.;;;;;;Taras Susak
ALT_BISE_B_LY_57_R1;ALT_BISE_B_LY_57_C;LY;RARE;Man in the Maze;Man in the Maze;Man in the Maze;Man in the Maze;Man in the Maze;CHARACTER;DEITY;7;4;0;5;5;{H} Remove all boosts from Characters in play and in Reserve. Then, depending on the number of boosts removed this way:  • #1+#: I gain 2 boosts.  • #5+#: Play a card with Hand Cost {3} or less for free.  • #9+#: My Expedition moves forward one region.;;;;;;;;;;Life is a maze, but our purpose is not to escape it. The purpose of life is the maze itself.;;;;;;Taras Susak
ALT_BISE_B_LY_57_R2;ALT_BISE_B_LY_57_C;YZ;RARE;Man in the Maze;Man in the Maze;Man in the Maze;Man in the Maze;Man in the Maze;CHARACTER;DEITY;7;4;0;5;5;{H} Remove all boosts from Characters in play and in Reserve. Then, depending on the number of boosts removed this way:  • 1-4: I gain 2 boosts.  • 5-8: Play a card with Hand Cost {3} or less for free.  • 9+: #The Expedition facing me moves backwards one region.#;;;;;;;;;;Life is a maze, but our purpose is not to escape it. The purpose of life is the maze itself.;;;;;;Taras Susak
ALT_BISE_B_LY_58_C;ALT_BISE_B_LY_58_C;LY;COMMON;Merry Reunion;Merry Reunion;Merry Reunion;Merry Reunion;Merry Reunion;SPELL;CONJURATION;2;2;;;;$[RESUPPLY]. If you put a Character in Reserve this way, you may immediately play it for {2} less.;;;;;;;;;;"""Dad!"" — Sierra";;;;;;Ina Wong
ALT_BISE_B_LY_58_R1;ALT_BISE_B_LY_58_C;LY;RARE;Merry Reunion;Merry Reunion;Merry Reunion;Merry Reunion;Merry Reunion;SPELL;CONJURATION;2;#1#;;;;#[COOLDOWN].# (If I go to Reserve after my effect resolves, exhaust me {T}. Exhausted cards can't be played and have no Support abilities.)  [RESUPPLY]. If you put a Character in Reserve this way, you may then #put it in your hand.#;;;;;;;;;;"""Dad!"" — Sierra";;;;;;Ina Wong
ALT_BISE_B_LY_58_R2;ALT_BISE_B_LY_58_C;BR;RARE;Merry Reunion;Merry Reunion;Merry Reunion;Merry Reunion;Merry Reunion;SPELL;CONJURATION;2;#1#;;;;#[COOLDOWN].# (If I go to Reserve after my effect resolves, exhaust me {T}. Exhausted cards can't be played and have no Support abilities.)  [RESUPPLY]. If you put a Character in Reserve this way, you may then #put it in your hand.#;;;;;;;;;;"""Dad!"" — Sierra";;;;;;Ina Wong
ALT_BISE_B_LY_59_C;ALT_BISE_B_LY_59_C;LY;COMMON;Encore;Encore;Encore;Encore;Encore;SPELL;SONG;2;3;;;;Target [FLEETING_CHAR] Character gains [ANCHORED]. (During Rest, it doesn't go to Reserve and it loses Anchored.);;;;;;;;;;Ready for more?;;;;;;Justice Wong
ALT_BISE_B_LY_59_R1;ALT_BISE_B_LY_59_C;LY;RARE;Encore;Encore;Encore;Encore;Encore;SPELL;SONG;2;#2#;;;;#[FLEETING].#  Target [FLEETING_CHAR] #or [BOOSTED]# Character gains [ANCHORED]. (During Rest, it doesn't go to Reserve and it loses Anchored.);;;;;;;;;;Ready for more?;;;;;;Justice Wong
ALT_BISE_B_LY_59_R2;ALT_BISE_B_LY_59_C;BR;RARE;Encore;Encore;Encore;Encore;Encore;SPELL;SONG;2;#2#;;;;#[FLEETING].#  Target [FLEETING_CHAR] #or [BOOSTED]# Character gains [ANCHORED]. (During Rest, it doesn't go to Reserve and it loses Anchored.);;;;;;;;;;Ready for more?;;;;;;Justice Wong
ALT_BISE_B_LY_60_C;ALT_BISE_B_LY_60_C;LY;COMMON;X Marks the Spot;X Marks the Spot;X Marks the Spot;X Marks the Spot;X Marks the Spot;SPELL;DISRUPTION;3;3;;;;$[FLEETING].  Roll a die. Send target Character to the Xth position of its owner's deck, where X is the result.;;;;;;;;;;As Xpected.;;;;;;HuoMiao Studio
ALT_BISE_B_LY_60_R1;ALT_BISE_B_LY_60_C;LY;RARE;X Marks the Spot;X Marks the Spot;X Marks the Spot;X Marks the Spot;X Marks the Spot;SPELL;DISRUPTION;3;3;;;;[FLEETING].  Roll a die. Send target Character to the Xth position of its owner's deck, where X is the result. #If X is higher than the Hand Cost of the target, ready one mana Orb.#;;;;;;;;;;As Xpected.;;;;;;HuoMiao Studio
ALT_BISE_B_LY_60_R2;ALT_BISE_B_LY_60_C;MU;RARE;X Marks the Spot;X Marks the Spot;X Marks the Spot;X Marks the Spot;X Marks the Spot;SPELL;DISRUPTION;3;3;;;;[FLEETING].  Roll a die. Send target Character to the Xth position of its owner's deck, where X is the result. #If X is higher than the Hand Cost of the target, ready one mana Orb.#;;;;;;;;;;As Xpected.;;;;;;HuoMiao Studio
ALT_BISE_B_LY_61_C;ALT_BISE_B_LY_61_C;LY;COMMON;Sap Duende;Sap Duende;Sap Duende;Sap Duende;Sap Duende;SPELL;SONG;2;2;;;;$[FLEETING].  Target two [BOOSTED_CHA_P] Characters in play or in Reserve and exchange their boosts.  Draw a card.;;;;;;;;;;When the rhythm picks up, the strings release the Sap covering them.;;;;;;Rémi Jacquot
ALT_BISE_B_LY_61_R1;ALT_BISE_B_LY_61_C;LY;RARE;Sap Duende;Sap Duende;Sap Duende;Sap Duende;Sap Duende;SPELL;SONG;2;2;;;;[FLEETING].  Target #two Characters# in play or in Reserve and exchange their boosts.  Draw a card.;;;;;;;;;;When the rhythm picks up, the strings release the Sap covering them.;;;;;;Rémi Jacquot
ALT_BISE_B_LY_61_R2;ALT_BISE_B_LY_61_C;MU;RARE;Sap Duende;Sap Duende;Sap Duende;Sap Duende;Sap Duende;SPELL;SONG;2;2;;;;[FLEETING].  Target #two Characters# in play or in Reserve and exchange their boosts.  Draw a card.;;;;;;;;;;When the rhythm picks up, the strings release the Sap covering them.;;;;;;Rémi Jacquot
ALT_BISE_B_LY_62_C;ALT_BISE_B_LY_62_C;LY;COMMON;The Wayfarer;The Wayfarer;The Wayfarer;The Wayfarer;The Wayfarer;LANDMARK_PERMANENT;CONSTRUCTION;3;3;;;;If you would roll one or more dice, also reveal the top card of your deck.  When you reveal a card this way — If its Hand Cost is equal to the die's result, draw it.;;;;;;;;;;The Tisdhera Clan answers its Matriarch's call!;;;;;;Fahmi Fauzi
ALT_BISE_B_LY_62_R1;ALT_BISE_B_LY_62_C;LY;RARE;The Wayfarer;The Wayfarer;The Wayfarer;The Wayfarer;The Wayfarer;LANDMARK_PERMANENT;CONSTRUCTION;3;3;;;;If you would roll one or more dice, also reveal the top card of your deck.  When you reveal a card this way — If its Hand Cost is equal to the die's result, #you may exhaust me ({T}) to play it for free.# (Don't activate any {h} abilities.);;;;;;;;;;The Tisdhera Clan answers its Matriarch's call!;;;;;;Fahmi Fauzi
ALT_BISE_B_LY_62_R2;ALT_BISE_B_LY_62_C;OR;RARE;The Wayfarer;The Wayfarer;The Wayfarer;The Wayfarer;The Wayfarer;LANDMARK_PERMANENT;CONSTRUCTION;3;3;;;;#When you play a Bureaucrat — Roll a die# and reveal the top card of your deck.  When you reveal a card this way — If its Hand Cost is equal to the die's result, draw it.;;;;;;;;;;The Tisdhera Clan answers its Matriarch's call!;;;;;;Fahmi Fauzi
ALT_BISE_B_LY_63_C;ALT_BISE_B_LY_63_C;LY;COMMON;The Stage;The Stage;The Stage;The Stage;The Stage;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;When you play a Character with a base statistic of 0 — I gain 1 Performance counter.  {T}, Spend 3 of my Performance counters: the next Character with a base statistic of 0 that you play this turn loses [FLEETING].;;;;;;;;;;Day or night, the music of BLISS reinvigorates weary hearts and bodies.;;;;;;Zero Wen
ALT_BISE_B_LY_63_R1;ALT_BISE_B_LY_63_C;LY;RARE;The Stage;The Stage;The Stage;The Stage;The Stage;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;When you play a #Song# or #Artist# — I gain 1 Performance counter.  {T}, Spend 3 of my Performance counters: the next #Song# or #Artist# you play this turn loses [FLEETING].;;;;;;;;;;Day or night, the music of BLISS reinvigorates weary hearts and bodies.;;;;;;Zero Wen
ALT_BISE_B_LY_63_R2;ALT_BISE_B_LY_63_C;YZ;RARE;The Stage;The Stage;The Stage;The Stage;The Stage;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;When you play a #Spell# — I gain 1 Performance counter.  {T}, Spend 3 of my Performance counters: the next #Spell# you play this turn loses [FLEETING].;;;;;;;;;;Day or night, the music of BLISS reinvigorates weary hearts and bodies.;;;;;;Zero Wen
ALT_BISE_B_MU_49_C;ALT_BISE_B_MU_49_C;MU;COMMON;Burrowing Noosh;Burrowing Noosh;Burrowing Noosh;Burrowing Noosh;Burrowing Noosh;CHARACTER;PLANT ANIMAL;1;1;2;0;0;;;;;;;;;;;It takes years for roots to punch their way through the hardest stone, but for them it only takes a few hours.;;;;;;Ba Vo
ALT_BISE_B_MU_49_R1;ALT_BISE_B_MU_49_C;MU;RARE;Burrowing Noosh;Burrowing Noosh;Burrowing Noosh;Burrowing Noosh;Burrowing Noosh;CHARACTER;PLANT ANIMAL;1;1;#1#;0;0;#When an opponent draws one or more cards or [RESUPPLIES] — I gain 1 boost.#;;;;;;;;;;It takes years for roots to punch their way through the hardest stone, but for them it only takes a few hours.;;;;;;Ba Vo
ALT_BISE_B_MU_49_R2;ALT_BISE_B_MU_49_C;BR;RARE;Burrowing Noosh;Burrowing Noosh;Burrowing Noosh;Burrowing Noosh;Burrowing Noosh;CHARACTER;PLANT ANIMAL;1;1;2;0;0;#When an opponent draws one or more cards or [RESUPPLIES] — I gain 1 boost.#;;;;;;;;;;It takes years for roots to punch their way through the hardest stone, but for them it only takes a few hours.;;;;;;Ba Vo
ALT_BISE_B_MU_50_C;ALT_BISE_B_MU_50_C;MU;COMMON;Bumblebeet;Bumblebeet;Bumblebeet;Bumblebeet;Bumblebeet;CHARACTER;PLANT ANIMAL;1;2;1;1;1;;{I} At Noon — I gain 1 boost, up to a max of 2.;;;;;;;;;On the surface, pollination by bumblebeets is a key tool in growing Muna crops.;;;;;;Ba Vo
ALT_BISE_B_MU_50_R1;ALT_BISE_B_MU_50_C;MU;RARE;Bumblebeet;Bumblebeet;Bumblebeet;Bumblebeet;Bumblebeet;CHARACTER;PLANT ANIMAL;1;#3#;1;1;1;#{R} I gain [ANCHORED].#;{I} At Noon — I gain 1 boost, up to a max of 2.;;;;;;;;;On the surface, pollination by bumblebeets is a key tool in growing Muna crops.;;;;;;Ba Vo
ALT_BISE_B_MU_50_R2;ALT_BISE_B_MU_50_C;OR;RARE;Bumblebeet;Bumblebeet;Bumblebeet;Bumblebeet;Bumblebeet;CHARACTER;PLANT ANIMAL;1;#3#;1;1;1;#{R} I gain [ANCHORED].#;{I} #When another Character joins your Expeditions# — I gain 1 boost, up to a max of 2.;;;;;;;;;On the surface, pollination by bumblebeets is a key tool in growing Muna crops.;;;;;;Ba Vo
ALT_BISE_B_MU_51_C;ALT_BISE_B_MU_51_C;MU;COMMON;Fair Fox;Fair Fox;Fair Fox;Fair Fox;Fair Fox;CHARACTER;ANIMAL;2;2;3;1;3;{H} Target opponent [RESUPPLIES]. (They put the top card of their deck in Reserve.);;;;;;;;;;Should we practice our passing now?;;;;;;Romain Kurdi
ALT_BISE_B_MU_51_R1;ALT_BISE_B_MU_51_C;MU;RARE;Fair Fox;Fair Fox;Fair Fox;Fair Fox;Fair Fox;CHARACTER;ANIMAL;2;2;3;1;3;{H} #You may pay {1} to discard target Permanent with Hand Cost {2} or less.# If you do, its controller [RESUPPLIES].;;;;;;;;;;Should we practice our passing now?;;;;;;Romain Kurdi
ALT_BISE_B_MU_51_R2;ALT_BISE_B_MU_51_C;YZ;RARE;Fair Fox;Fair Fox;Fair Fox;Fair Fox;Fair Fox;CHARACTER;ANIMAL;2;2;3;1;3;{H} #You may pay {1} to discard target Permanent with Hand Cost {2} or less.# If you do, its controller [RESUPPLIES].;;;;;;;;;;Should we practice our passing now?;;;;;;Romain Kurdi
ALT_BISE_B_MU_52_C;ALT_BISE_B_MU_52_C;MU;COMMON;Cuddly Corgi;Cuddly Corgi;Cuddly Corgi;Cuddly Corgi;Cuddly Corgi;CHARACTER;ANIMAL;2;2;2;1;1;When a Character you control gains [ANCHORED] — I gain 1 boost.;;;;;;;;;;She hunts mercilessly for treats and snuggles.;;;;;;Zael
ALT_BISE_B_MU_52_R1;ALT_BISE_B_MU_52_C;MU;RARE;Cuddly Corgi;Cuddly Corgi;Cuddly Corgi;Cuddly Corgi;Cuddly Corgi;CHARACTER;ANIMAL;2;2;2;1;1;When a Character you control gains [ANCHORED] — #That Character# gains 1 boost.;;;;;;;;;;She hunts mercilessly for treats and snuggles.;;;;;;Zael
ALT_BISE_B_MU_52_R2;ALT_BISE_B_MU_52_C;BR;RARE;Cuddly Corgi;Cuddly Corgi;Cuddly Corgi;Cuddly Corgi;Cuddly Corgi;CHARACTER;ANIMAL;2;2;2;1;1;When a Character you control gains #[FLEETING]# — I gain 1 boost.;;;;;;;;;;She hunts mercilessly for treats and snuggles.;;;;;;Zael
ALT_BISE_B_MU_53_C;ALT_BISE_B_MU_53_C;MU;COMMON;The Little Mouse;The Little Mouse;The Little Mouse;The Little Mouse;The Little Mouse;CHARACTER;ANIMAL;3;2;2;3;2;{H} [SABOTAGE]. If you discarded a card this way, its owner [EXHAUSTED_RESUPPLIES]. (They put the top card of their deck in Reserve, then they exhaust it {T}. Exhausted cards can't be played and have no Support abilities.);;;;;;;;;;It fights tooth-for-tooth with the fairy.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_MU_53_R1;ALT_BISE_B_MU_53_C;MU;RARE;The Little Mouse;The Little Mouse;The Little Mouse;The Little Mouse;The Little Mouse;CHARACTER;ANIMAL;3;#3#;#3#;3;2;#{J}# [SABOTAGE]. If you discarded a card this way, its owner [EXHAUSTED_RESUPPLIES]. (They put the top card of their deck in Reserve, then they exhaust it {T}. Exhausted cards can't be played and have no Support abilities.);;;;;;;;;;It fights tooth-for-tooth with the fairy.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_MU_53_R2;ALT_BISE_B_MU_53_C;LY;RARE;The Little Mouse;The Little Mouse;The Little Mouse;The Little Mouse;The Little Mouse;CHARACTER;ANIMAL;3;#3#;#3#;3;2;#{J}# [SABOTAGE]. If you discarded a card this way, its owner [EXHAUSTED_RESUPPLIES]. (They put the top card of their deck in Reserve, then they exhaust it {T}. Exhausted cards can't be played and have no Support abilities.);;;;;;;;;;It fights tooth-for-tooth with the fairy.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_MU_54_C;ALT_BISE_B_MU_54_C;MU;COMMON;Flore, Caring Gardener;Flore, Caring Gardener;Flore, Caring Gardener;Flore, Caring Gardener;Flore, Caring Gardener;CHARACTER;DRUID;3;2;3;3;0;;{I} At Noon — Another target Character in play or in Reserve gains 1 boost.;;;;;;;;;Every day that goes by without a Drillmole showing up is a blessing.;;;;;;Ba Vo
ALT_BISE_B_MU_54_R1;ALT_BISE_B_MU_54_C;MU;RARE;Flore, Caring Gardener;Flore, Caring Gardener;Flore, Caring Gardener;Flore, Caring Gardener;Flore, Caring Gardener;CHARACTER;DRUID;#2#;2;3;3;0;;{I} At Noon — Another target Character in play or in Reserve gains 1 boost.;;;;;;;;;Every day that goes by without a Drillmole showing up is a blessing.;;;;;;Ba Vo
ALT_BISE_B_MU_54_R2;ALT_BISE_B_MU_54_C;LY;RARE;Flore, Caring Gardener;Flore, Caring Gardener;Flore, Caring Gardener;Flore, Caring Gardener;Flore, Caring Gardener;CHARACTER;DRUID;#2#;2;3;3;0;;{I} At Noon — Another target Character in play or in Reserve gains 1 boost.;;;;;;;;;Every day that goes by without a Drillmole showing up is a blessing.;;;;;;Ba Vo
ALT_BISE_B_MU_55_C;ALT_BISE_B_MU_55_C;MU;COMMON;Luminous Swarm;Luminous Swarm;Luminous Swarm;Luminous Swarm;Luminous Swarm;CHARACTER;PLANT ANIMAL;4;4;0;3;3;{J} I gain $[ANCHORED].  At Noon — Target Character in play or in Reserve gains 1 boost.;;;;;;;;;;They buzz about at night and spread their nectar when the sun is at its height.;;;;;;Khoa Viet
ALT_BISE_B_MU_55_R1;ALT_BISE_B_MU_55_C;MU;RARE;Luminous Swarm;Luminous Swarm;Luminous Swarm;Luminous Swarm;Luminous Swarm;CHARACTER;PLANT ANIMAL;4;4;0;3;3;{J} I gain [ANCHORED].  At Noon — #Up to two# target Characters in play or in Reserve each gain 1 boost.;;;;;;;;;;They buzz about at night and spread their nectar when the sun is at its height.;;;;;;Khoa Viet
ALT_BISE_B_MU_55_R2;ALT_BISE_B_MU_55_C;OR;RARE;Luminous Swarm;Luminous Swarm;Luminous Swarm;Luminous Swarm;Luminous Swarm;CHARACTER;PLANT ANIMAL;4;4;0;3;3;{J} I gain [ANCHORED].  At Noon — Target Character in play or in Reserve gains 1 boost.;;;;;;;;;;They buzz about at night and spread their nectar when the sun is at its height.;;;;;;Khoa Viet
ALT_BISE_B_MU_56_C;ALT_BISE_B_MU_56_C;MU;COMMON;Gran Bwa;Gran Bwa;Gran Bwa;Gran Bwa;Gran Bwa;CHARACTER;DEITY;4;5;4;4;4;{J} You may have target opponent draw a card. If you do, I gain $[ANCHORED].;{I} At Noon — I gain 1 boost, up to a max of 2.;;;;;;;;;Make an offering of Sap and spiced rum, and Gran Bwa will bless your orchard.;;;;;;Ba Vo
ALT_BISE_B_MU_56_R1;ALT_BISE_B_MU_56_C;MU;RARE;Gran Bwa;Gran Bwa;Gran Bwa;Gran Bwa;Gran Bwa;CHARACTER;DEITY;4;5;#3#;#3#;#2#;{J} You may have target opponent draw a card. If you do, I gain [ANCHORED].  #When an opponent draws one or more cards or [RESUPPLIES] — I gain 1 boost.#;{I} At Noon — I gain 1 boost, up to a max of 2.;;;;;;;;;Make an offering of Sap and spiced rum, and Gran Bwa will bless your orchard.;;;;;;Ba Vo
ALT_BISE_B_MU_56_R2;ALT_BISE_B_MU_56_C;OR;RARE;Gran Bwa;Gran Bwa;Gran Bwa;Gran Bwa;Gran Bwa;CHARACTER;DEITY;4;5;#3#;#3#;#2#;{J} You may have target opponent draw a card. If you do, I gain [ANCHORED].  #When an opponent draws one or more cards or [RESUPPLIES] — I gain 1 boost.#;{I} #When another Character joins your Expeditions# — I gain 1 boost, up to a max of 2.;;;;;;;;;Make an offering of Sap and spiced rum, and Gran Bwa will bless your orchard.;;;;;;Ba Vo
ALT_BISE_B_MU_57_C;ALT_BISE_B_MU_57_C;MU;COMMON;Arawn;Arawn;Arawn;Arawn;Arawn;CHARACTER;SPIRIT;5;5;4;4;6;$[SCOUT_2] {2}.  {J} Animals you control gain 1 boost.;;;;;;;;;;The Wild Hunt comes to free the restless spirits.;;;;;;Taras Susak
ALT_BISE_B_MU_57_R1;ALT_BISE_B_MU_57_C;MU;RARE;Arawn;Arawn;Arawn;Arawn;Arawn;CHARACTER;SPIRIT;#4#;#4#;4;4;#5#;$[SCOUT_2] {2}.  {J} Animals you control gain 1 boost.;;;;;;;;;;The Wild Hunt comes to free the restless spirits.;;;;;;Taras Susak
ALT_BISE_B_MU_57_R2;ALT_BISE_B_MU_57_C;LY;RARE;Arawn;Arawn;Arawn;Arawn;Arawn;CHARACTER;SPIRIT;#4#;#4#;4;4;#0#;$[SCOUT_2] {2}.  {J} #Artists# you control gain 1 boost.;;;;;;;;;;The Wild Hunt comes to free the restless spirits.;;;;;;Taras Susak
ALT_BISE_B_MU_58_C;ALT_BISE_B_MU_58_C;MU;COMMON;The Minotaur;The Minotaur;The Minotaur;The Minotaur;The Minotaur;CHARACTER;ANIMAL DRUID;6;6;5;5;5;$[SCOUT_3] {3}.  {J} Target Character with Hand Cost {3} or less gains [ANCHORED]. (During Rest, it doesn't go to Reserve and it loses Anchored.);;;;;;;;;;As strong as an old oak with roots branching out beneath the ground.;;;;;;Matteo Spirito
ALT_BISE_B_MU_58_R1;ALT_BISE_B_MU_58_C;MU;RARE;The Minotaur;The Minotaur;The Minotaur;The Minotaur;The Minotaur;CHARACTER;ANIMAL DRUID;6;6;5;5;5;$[SCOUT_3] {3}.  {J} #Target Character# gains [ANCHORED].;#{I} At Noon — I gain 1 boost, up to a max of 2.#;;;;;;;;;As strong as an old oak with roots branching out beneath the ground.;;;;;;Matteo Spirito
ALT_BISE_B_MU_58_R2;ALT_BISE_B_MU_58_C;LY;RARE;The Minotaur;The Minotaur;The Minotaur;The Minotaur;The Minotaur;CHARACTER;ANIMAL DRUID;6;6;5;5;5;$[SCOUT_3] {3}.  {J} #Target Character# gains [ANCHORED].;{I} #When you play a Character with a base statistic of 0 — I gain 1 boost, up to a max of 2.#;;;;;;;;;As strong as an old oak with roots branching out beneath the ground.;;;;;;Matteo Spirito
ALT_BISE_B_MU_59_C;ALT_BISE_B_MU_59_C;MU;COMMON;Sap Dispersal;Sap Dispersal;Sap Dispersal;Sap Dispersal;Sap Dispersal;SPELL;BOON;1;2;;;;Characters in your Reserve gain 1 boost.;;;;;;;;;;20% Sap, 40% water, 40% love... and 100% organic.;;;;;;Zael
ALT_BISE_B_MU_59_R1;ALT_BISE_B_MU_59_C;MU;RARE;Sap Dispersal;Sap Dispersal;Sap Dispersal;Sap Dispersal;Sap Dispersal;SPELL;BOON;#2#;2;;;;#[FLEETING].#  #Double the number of boosts# on each Character #you control# and in your Reserve.;;;;;;;;;;20% Sap, 40% water, 40% love... and 100% organic.;;;;;;Zael
ALT_BISE_B_MU_59_R2;ALT_BISE_B_MU_59_C;BR;RARE;Sap Dispersal;Sap Dispersal;Sap Dispersal;Sap Dispersal;Sap Dispersal;SPELL;BOON;#2#;2;;;;#[FLEETING].#  #Double the number of boosts# on each Character #you control# and in your Reserve.;;;;;;;;;;20% Sap, 40% water, 40% love... and 100% organic.;;;;;;Zael
ALT_BISE_B_MU_60_C;ALT_BISE_B_MU_60_C;MU;COMMON;Requiem;Requiem;Requiem;Requiem;Requiem;SPELL;DISRUPTION SONG;2;2;;;;$[FLEETING].  Choose one:  • Discard target [FLEETING] Character with Hand Cost {4} or less.  • Discard target Permanent with Hand Cost {4} or less.;;;;;;;;;;Preserving harmony. Maintaining balance. Sometimes one thing must die so that another may live.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_MU_60_R1;ALT_BISE_B_MU_60_C;MU;RARE;Requiem;Requiem;Requiem;Requiem;Requiem;SPELL;DISRUPTION SONG;2;#3#;;;;#[COOLDOWN].# (If I go to Reserve after my effect resolves, exhaust me {T}. Exhausted cards can't be played and have no Support abilities.)  Choose one:  • Discard target [FLEETING] #or [ASLEEP]# Character with Hand Cost {4} or less.  • Discard target Permanent with Hand Cost {4} or less.;;;;;;;;;;Preserving harmony. Maintaining balance. Sometimes one thing must die so that another may live.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_MU_60_R2;ALT_BISE_B_MU_60_C;LY;RARE;Requiem;Requiem;Requiem;Requiem;Requiem;SPELL;DISRUPTION SONG;2;#3#;;;;#[COOLDOWN].# (If I go to Reserve after my effect resolves, exhaust me {T}. Exhausted cards can't be played and have no Support abilities.)  Choose one:  • Discard target [FLEETING] #or [ASLEEP]# Character with Hand Cost {4} or less.  • Discard target Permanent with Hand Cost {4} or less.;;;;;;;;;;Preserving harmony. Maintaining balance. Sometimes one thing must die so that another may live.;;;;;;Jean-Baptiste Andrier
ALT_BISE_B_MU_61_C;ALT_BISE_B_MU_61_C;MU;COMMON;Sustenance;Sustenance;Sustenance;Sustenance;Sustenance;SPELL;CONJURATION;2;2;;;;$[FLEETING].  Draw a card.  Each player puts the top card of their deck in their Mana zone (as an exhausted Mana Orb).;;;;;;;;;;Anything goes when there are empty bellies to be filled.;;;;;;Nestor Papatriantafyllou
ALT_BISE_B_MU_61_R1;ALT_BISE_B_MU_61_C;MU;RARE;Sustenance;Sustenance;Sustenance;Sustenance;Sustenance;SPELL;CONJURATION;#3#;#3#;;;;[FLEETING].  #Each player# draws a card.  Put the top card of #your# deck in #your# Mana zone (as an exhausted Mana Orb).;;;;;;;;;;Anything goes when there are empty bellies to be filled.;;;;;;Nestor Papatriantafyllou
ALT_BISE_B_MU_61_R2;ALT_BISE_B_MU_61_C;BR;RARE;Sustenance;Sustenance;Sustenance;Sustenance;Sustenance;SPELL;CONJURATION;2;2;;;;[FLEETING].  Draw a card.  Each player puts the top card of their deck in their Mana zone (as an exhausted Mana Orb).;;;;;;;;;;Anything goes when there are empty bellies to be filled.;;;;;;Nestor Papatriantafyllou
ALT_BISE_B_MU_62_C;ALT_BISE_B_MU_62_C;MU;COMMON;The Farm;The Farm;The Farm;The Farm;The Farm;LANDMARK_PERMANENT;CONSTRUCTION;3;3;;;;At Noon — I gain 1 Food counter per Character you control.  {T}, Spend 2 of my Food counters: $[RESUPPLY_LOW].;;;;;;;;;;The Mess requires a farm that can consistently provide for its day-to-day needs.;;;;;;Khoa Viet
ALT_BISE_B_MU_62_R1;ALT_BISE_B_MU_62_C;MU;RARE;The Farm;The Farm;The Farm;The Farm;The Farm;LANDMARK_PERMANENT;CONSTRUCTION;#2#;#2#;;;;At Noon — I gain 1 Food counter per Character you control.  {T}, Spend 2 of my Food counters: [RESUPPLY_LOW].;;;;;;;;;;The Mess requires a farm that can consistently provide for its day-to-day needs.;;;;;;Khoa Viet
ALT_BISE_B_MU_62_R2;ALT_BISE_B_MU_62_C;OR;RARE;The Farm;The Farm;The Farm;The Farm;The Farm;LANDMARK_PERMANENT;CONSTRUCTION;3;3;;;;At Noon — I gain 1 Food counter per Character you control.  {T}, Spend 2 of my Food counters: [RESUPPLY_LOW].;;;;;;;;;;The Mess requires a farm that can consistently provide for its day-to-day needs.;;;;;;Khoa Viet
ALT_BISE_B_MU_63_C;ALT_BISE_B_MU_63_C;MU;COMMON;The Undergrowth;The Undergrowth;The Undergrowth;The Undergrowth;The Undergrowth;LANDMARK_PERMANENT;SITE;2;2;;;;{T} : The next Character you play in {V} this turn gains 1 boost.;;;;;;;;;;Nature always reclaims its rights.;;;;;;Ba Vo
