ID;ID Base;Faction;Alteration;Name EN;Name FR;Name DE;Name ES;Name IT;Type;Sub-Type;Cost;Recall Cost;Vegetal;Mineral;Aquatic;Effect EN;Echo EN;Effect FR;Echo FR;Effect DE;Echo DE;Effect ES;Echo ES;Effect IT;Echo IT;Flavor EN;Flavor FR;Flavor DE;Flavor ES;Flavor IT;Numbering;Artist
ALT_CYCLONE_B_LY_80_R1;ALT_CYCLONE_B_LY_80_C;LY;RARE;Mapmaker's Boon;;;;;SPELL;BOON;#2#;3;;;;If three or more single-terrain regions are visible, target Character gains 4 boosts. Otherwise, it gains 2 boosts.;;;;;;;;;;Each of us paints their own reality.;;;;;;Anh Tung
ALT_CYCLONE_B_LY_80_R2;ALT_CYCLONE_B_LY_80_C;MU;RARE;Mapmaker's Boon;;;;;SPELL;BOON;#2#;3;;;;If three or more single-terrain regions are visible, target Character gains 4 boosts. Otherwise, it gains 2 boosts.;;;;;;;;;;Each of us paints their own reality.;;;;;;Anh Tung
ALT_CYCLONE_B_LY_81_C;ALT_CYCLONE_B_LY_81_C;LY;COMMON;The Painthouse;;;;;LANDMARK_PERMANENT;SITE;2;2;;;;{J} $[RESUPPLY].  At Noon — If three or more single-terrain regions are visible, you may give 1 boost to target Character in Reserve.;;;;;;;;;;The paints of the Tisdhera still perfume the heights of the Wayfarer.;;;;;;Tristan Bideau
ALT_CYCLONE_B_LY_81_R1;ALT_CYCLONE_B_LY_81_C;LY;RARE;The Painthouse;;;;;LANDMARK_PERMANENT;SITE;#4#;#4#;;;;{J} [RESUPPLY], then #[RESUPPLY_LOW] again.#  At Noon — If three or more single-terrain regions are visible, you may give #2 boosts# to target Character in Reserve.;;;;;;;;;;The paints of the Tisdhera still perfume the heights of the Wayfarer.;;;;;;Tristan Bideau
ALT_CYCLONE_B_LY_81_R2;ALT_CYCLONE_B_LY_81_C;BR;RARE;The Painthouse;;;;;LANDMARK_PERMANENT;SITE;2;2;;;;{J} [RESUPPLY].  At Noon — If three or more single-terrain regions are visible, you may give 1 boost to target Character in Reserve.;;;;;;;;;;The paints of the Tisdhera still perfume the heights of the Wayfarer.;;;;;;Tristan Bideau
ALT_CYCLONE_B_LY_82_C;ALT_CYCLONE_B_LY_82_C;LY;COMMON;The Opera House;;;;;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;{T} : Reveal the top card of your deck. If it's a Spell, draw it. (Otherwise, leave it on top of your deck.);;;;;;;;;;The Arkaster Opera House is known as the Spark, for that's where stars are born.;;;;;;Ba Vo
ALT_CYCLONE_B_LY_82_R1;ALT_CYCLONE_B_LY_82_C;LY;RARE;The Opera House;;;;;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;{T} : Reveal the top card of your deck. If it's a Spell, draw it. #If it's a Permanent, put it in Reserve.# (Otherwise, leave it on top of your deck.);;;;;;;;;;The Arkaster Opera House is known as the Spark, for that's where stars are born.;;;;;;Ba Vo
ALT_CYCLONE_B_LY_82_R2;ALT_CYCLONE_B_LY_82_C;AX;RARE;The Opera House;;;;;LANDMARK_PERMANENT;CONSTRUCTION;2;2;;;;{T} : Reveal the top card of your deck. If it's a Spell, draw it. #If it's a Permanent, put it in Reserve.# (Otherwise, leave it on top of your deck.);;;;;;;;;;The Arkaster Opera House is known as the Spark, for that's where stars are born.;;;;;;Ba Vo
ALT_CYCLONE_B_MU_65_C;ALT_CYCLONE_B_MU_65_C;MU;COMMON;Kauri & Puff;;;;;HERO;0;0;0;;;;At Noon — If you are first player, create a [WOOLLYBACK] Animal token in target opponent's Companion Expedition, then draw a card.;;;;;;;;;;The language of nature has no use for words;;;;;;Ba Vo
ALT_CYCLONE_B_MU_66_C;ALT_CYCLONE_B_MU_66_C;MU;COMMON;Resentful Robin;;;;;CHARACTER;ANIMAL;1;1;1;0;0;{J} If I'm facing a Character, I gain 1 boost.;;;;;;;;;;Despite their small size, Rhodopean robins will defend their territory with beak and claw.;;;;;;Anh Tung
ALT_CYCLONE_B_MU_66_R1;ALT_CYCLONE_B_MU_66_C;MU;RARE;Resentful Robin;;;;;CHARACTER;ANIMAL;1;1;1;0;0;{J} If I'm facing a Character, I gain 1 boost.  #{R} My Expedition [ASCENDS].#;;;;;;;;;;Despite their small size, Rhodopean robins will defend their territory with beak and claw.;;;;;;Anh Tung
ALT_CYCLONE_B_MU_66_R2;ALT_CYCLONE_B_MU_66_C;OR;RARE;Resentful Robin;;;;;CHARACTER;ANIMAL;1;1;#0#;0;0;{J} If I'm facing a Character, I gain 1 boost.  #{R} My Expedition [ASCENDS].#;;;;;;;;;;Despite their small size, Rhodopean robins will defend their territory with beak and claw.;;;;;;Anh Tung
ALT_CYCLONE_B_MU_67_C;ALT_CYCLONE_B_MU_67_C;MU;COMMON;Helpful Pelican;;;;;CHARACTER;ANIMAL;2;1;2;1;2;;;;;;;;;;;It's not unusual to see these pelicans ferrying small local creatures from one island to the next.;;;;;;Zael
ALT_CYCLONE_B_MU_67_R1;ALT_CYCLONE_B_MU_67_C;MU;RARE;Helpful Pelican;;;;;CHARACTER;ANIMAL;2;#2#;2;1;2;#When a Character joins the Expedition facing me — If I'm facing only one Character, [RESUPPLY_LOW].#;;;;;;;;;;It's not unusual to see these pelicans ferrying small local creatures from one island to the next.;;;;;;Zael
ALT_CYCLONE_B_MU_67_R2;ALT_CYCLONE_B_MU_67_C;OR;RARE;Helpful Pelican;;;;;CHARACTER;ANIMAL;2;#2#;2;1;2;#When a Character joins the Expedition facing me — If my Expedition is Ascended, [RESUPPLY_LOW].#;;;;;;;;;;It's not unusual to see these pelicans ferrying small local creatures from one island to the next.;;;;;;Zael
ALT_CYCLONE_B_MU_68_C;ALT_CYCLONE_B_MU_68_C;MU;COMMON;Eru, Emissary of the Wild;;;;;CHARACTER;DRUID;3;3;4;3;3;;;;;;;;;;;"""Surrounded by all of his animal friends, my teacher never felt alone, even living as a hermit."" - Kauri";;;;;;Nestor Papatriantafyllou
ALT_CYCLONE_B_MU_68_R1;ALT_CYCLONE_B_MU_68_C;MU;RARE;Eru, Emissary of the Wild;;;;;CHARACTER;DRUID;3;3;4;#2#;#2#;#{H} You may have target Character facing me gain [ANCHORED]. If you do, I gain $[ANCHORED].#;;;;;;;;;;"""Surrounded by all of his animal friends, my teacher never felt alone, even living as a hermit."" - Kauri";;;;;;Nestor Papatriantafyllou
ALT_CYCLONE_B_MU_68_R2;ALT_CYCLONE_B_MU_68_C;OR;RARE;Eru, Emissary of the Wild;;;;;CHARACTER;DRUID;3;3;4;#2#;#2#;#{H} You may have target Character facing me gain [ANCHORED]. If you do, I gain $[ANCHORED].#;;;;;;;;;;"""Surrounded by all of his animal friends, my teacher never felt alone, even living as a hermit."" - Kauri";;;;;;Nestor Papatriantafyllou
ALT_CYCLONE_B_MU_69_C;ALT_CYCLONE_B_MU_69_C;MU;COMMON;Armored Bird;;;;;CHARACTER;ANIMAL;3;3;4;4;5;$[DEFENDER].;;;;;;;;;;He raised a shield of feathers. Lances and harpoons shattered against his steely wings.;;;;;;Victor Canton
ALT_CYCLONE_B_MU_69_R1;ALT_CYCLONE_B_MU_69_C;MU;RARE;Armored Bird;;;;;CHARACTER;ANIMAL;3;3;4;#5#;5;I am $[DEFENDER] #unless I'm facing two or more Characters.#;;;;;;;;;;He raised a shield of feathers. Lances and harpoons shattered against his steely wings.;;;;;;Victor Canton
ALT_CYCLONE_B_MU_69_R2;ALT_CYCLONE_B_MU_69_C;OR;RARE;Armored Bird;;;;;CHARACTER;ANIMAL;3;3;4;#5#;5;I am $[DEFENDER] #unless I'm facing two or more Characters.#;;;;;;;;;;He raised a shield of feathers. Lances and harpoons shattered against his steely wings.;;;;;;Victor Canton
ALT_CYCLONE_B_MU_70_C;ALT_CYCLONE_B_MU_70_C;MU;COMMON;Colorful Cuckoo;;;;;CHARACTER;ANIMAL;3;3;1;1;1;{J} I gain $[ANCHORED].  When a Character joins the Expedition facing me — I gain 1 boost.;;;;;;;;;;Even the shyest become a bit less reserved when they hear its song.;;;;;;Seppyo
ALT_CYCLONE_B_MU_70_R1;ALT_CYCLONE_B_MU_70_C;MU;RARE;Colorful Cuckoo;;;;;CHARACTER;ANIMAL;3;3;1;1;1;{J} I gain [ANCHORED].  When a Character joins the Expedition facing me — I gain 1 boost.  #When I go to your Reserve from the Expedition zone, if I had 2 or more boosts — You may put a card from your Reserve in your Mana zone (as an exhausted Mana Orb).#;;;;;;;;;;Even the shyest become a bit less reserved when they hear its song.;;;;;;Seppyo
ALT_CYCLONE_B_MU_70_R2;ALT_CYCLONE_B_MU_70_C;BR;RARE;Colorful Cuckoo;;;;;CHARACTER;ANIMAL;3;3;1;1;1;{J} I gain [ANCHORED].  When a Character joins the Expedition facing me — I gain 1 boost.  #When I go to your Reserve from the Expedition zone, if I had 2 or more boosts — You may put a card from your Reserve in your Mana zone (as an exhausted Mana Orb).#;;;;;;;;;;Even the shyest become a bit less reserved when they hear its song.;;;;;;Seppyo
ALT_CYCLONE_B_MU_71_C;ALT_CYCLONE_B_MU_71_C;MU;COMMON;Migratory Crane;;;;;CHARACTER;ANIMAL;2;2;2;1;1;When a Character joins the Expedition facing me — You may have me switch Expeditions. (I leave my Expedition and join your other Expedition.);;;;;;;;;;When the cranes start their migration, that's the signal that it's time to seek out new horizons.;;;;;;Zael
ALT_CYCLONE_B_MU_71_R1;ALT_CYCLONE_B_MU_71_C;MU;RARE;Migratory Crane;;;;;CHARACTER;ANIMAL;2;2;2;#2#;#2#;When a Character joins the Expedition facing me — You may have me switch Expeditions.;;;;;;;;;;When the cranes start their migration, that's the signal that it's time to seek out new horizons.;;;;;;Zael
ALT_CYCLONE_B_MU_71_R2;ALT_CYCLONE_B_MU_71_C;OR;RARE;Migratory Crane;;;;;CHARACTER;ANIMAL;2;2;2;#2#;#2#;When a Character joins the Expedition facing me — You may have me switch Expeditions.;;;;;;;;;;When the cranes start their migration, that's the signal that it's time to seek out new horizons.;;;;;;Zael
ALT_CYCLONE_B_MU_72_C;ALT_CYCLONE_B_MU_72_C;MU;COMMON;Drowsy Dodo;;;;;CHARACTER;ANIMAL;2;2;3;3;2;{J} I gain [ASLEEP]. (During Dusk, ignore my statistics. During Rest, I don't go to Reserve and I lose Asleep.)  When a Character joins the Expedition facing me — You may have me lose [ASLEEP].;;;;;;;;;;After all that work, it's time for the dodo to go night-night.;;;;;;Huo Miao Studio
ALT_CYCLONE_B_MU_72_R1;ALT_CYCLONE_B_MU_72_C;MU;RARE;Drowsy Dodo;;;;;CHARACTER;ANIMAL;2;2;#2#;#2#;2;{J} I gain [ASLEEP].  When a Character joins the Expedition facing me — #I gain 1 boost.#;;;;;;;;;;After all that work, it's time for the dodo to go night-night.;;;;;;Huo Miao Studio
ALT_CYCLONE_B_MU_72_R2;ALT_CYCLONE_B_MU_72_C;OR;RARE;Drowsy Dodo;;;;;CHARACTER;ANIMAL;2;2;#2#;#2#;2;{J} I gain [ASLEEP].  When a Character joins the Expedition facing me — #I gain 1 boost.#;;;;;;;;;;After all that work, it's time for the dodo to go night-night.;;;;;;Huo Miao Studio
ALT_CYCLONE_B_MU_73_C;ALT_CYCLONE_B_MU_73_C;MU;COMMON;Wyvern;;;;;CHARACTER;DRAGON;4;3;3;3;4;{H} You may send to Reserve target Character with Hand Cost {1} or less.;;;;;;;;;;With their fluffy texture and cotton-candy flavor, woollybacks are wyverns' favorite prey.;;;;;;Matteo Spirito
ALT_CYCLONE_B_MU_73_R1;ALT_CYCLONE_B_MU_73_C;MU;RARE;Wyvern;;;;;CHARACTER;DRAGON;4;3;3;3;4;{H} You may send to Reserve #up to two# target Characters with Hand Cost {1} or less.;;;;;;;;;;With their fluffy texture and cotton-candy flavor, woollybacks are wyverns' favorite prey.;;;;;;Matteo Spirito
ALT_CYCLONE_B_MU_73_R2;ALT_CYCLONE_B_MU_73_C;YZ;RARE;Wyvern;;;;;CHARACTER;DRAGON;4;3;3;3;4;{H} You may send to Reserve #up to two# target Characters with Hand Cost {1} or less.;;;;;;;;;;With their fluffy texture and cotton-candy flavor, woollybacks are wyverns' favorite prey.;;;;;;Matteo Spirito
ALT_CYCLONE_B_MU_74_C;ALT_CYCLONE_B_MU_74_C;MU;COMMON;Zaratan, Social Leviathan;;;;;CHARACTER;LEVIATHAN;5;5;1;1;1;$[GIGANTIC].  {J} I gain 1 boost per Character in the Expeditions facing me.;;;;;;;;;;We were sailing among the islands when one of them came to meet us.;;;;;;Ba Vo
ALT_CYCLONE_B_MU_74_R1;ALT_CYCLONE_B_MU_74_C;MU;RARE;Zaratan, Social Leviathan;;;;;CHARACTER;LEVIATHAN;5;5;1;1;1;[GIGANTIC].  #{J} Create a [WOOLLYBACK] Animal token in target Expedition.#  {J} I gain 1 boost per Character in the Expeditions facing me.;;;;;;;;;;We were sailing among the islands when one of them came to meet us.;;;;;;Ba Vo
ALT_CYCLONE_B_MU_74_R2;ALT_CYCLONE_B_MU_74_C;OR;RARE;Zaratan, Social Leviathan;;;;;CHARACTER;LEVIATHAN;5;5;1;1;1;[GIGANTIC].  #{J} Create a [WOOLLYBACK] Animal token in target Expedition.#  {J} I gain 1 boost per Character in the Expeditions facing me.;;;;;;;;;;We were sailing among the islands when one of them came to meet us.;;;;;;Ba Vo
ALT_CYCLONE_B_MU_75_C;ALT_CYCLONE_B_MU_75_C;MU;COMMON;Kauri's Intervention;;;;;SPELL;MANEUVER;1;1;;;;$[FLEETING].  This Day, Characters with Hand Cost {4} or more you control are [TOUGH_CHA_P_5]. (Opponents must pay {5} to target them.);;;;;;;;;;"""This senseless hunt must stop!""";;;;;;Zero Wen
ALT_CYCLONE_B_MU_75_R1;ALT_CYCLONE_B_MU_75_C;MU;RARE;Kauri's Intervention;;;;;SPELL;MANEUVER;1;1;;;;#Target a player.# This Day, Characters with Hand Cost #{3} or more that they control# are [TOUGH_CHA_P_5].;;;;;;;;;;"""This senseless hunt must stop!""";;;;;;Zero Wen
ALT_CYCLONE_B_MU_75_R2;ALT_CYCLONE_B_MU_75_C;BR;RARE;Kauri's Intervention;;;;;SPELL;MANEUVER;1;1;;;;#Target a player.# This Day, Characters with Hand Cost #{3} or more that they control# are [TOUGH_CHA_P_5].;;;;;;;;;;"""This senseless hunt must stop!""";;;;;;Zero Wen
ALT_CYCLONE_B_MU_76_C;ALT_CYCLONE_B_MU_76_C;MU;COMMON;Pan;;;;;CHARACTER;DRUID;2;2;1;1;1;{H} [SABOTAGE]. If you discarded a card this way, create a [WOOLLYBACK] Animal token in the Companion Expedition of its owner. (Sabotage means to discard up to one card from any Reserve.);;;;;;;;;;He's definitely the black sheep around here!;;;;;;Ed Chee, S.yong & Stephen
ALT_CYCLONE_B_MU_76_R1;ALT_CYCLONE_B_MU_76_C;MU;RARE;Pan;;;;;CHARACTER;DRUID;2;2;#2#;1;1;{H} [SABOTAGE]. If you discarded a card this way, create a [WOOLLYBACK] Animal token in the Companion Expedition of its owner. #You may have it gain [ASLEEP].#;;;;;;;;;;He's definitely the black sheep around here!;;;;;;Ed Chee, S.yong & Stephen
ALT_CYCLONE_B_MU_76_R2;ALT_CYCLONE_B_MU_76_C;OR;RARE;Pan;;;;;CHARACTER;DRUID;2;2;#2#;1;1;{H} [SABOTAGE]. If you discarded a card this way, create a [WOOLLYBACK] Animal token in the Companion Expedition of its owner. #You may have it gain [ASLEEP].#;;;;;;;;;;He's definitely the black sheep around here!;;;;;;Ed Chee, S.yong & Stephen
ALT_CYCLONE_B_MU_77_C;ALT_CYCLONE_B_MU_77_C;MU;COMMON;Tane;;;;;CHARACTER;DRUID DEITY;6;6;4;4;4;{J} I gain $[ANCHORED].  {J} Each Animal in your Reserve gains 1 boost.;;;;;;;;;;Firmly rooted like a tree, yet free like the birds, he embodies nature's strength.;;;;;;Fahmi Fauzi
ALT_CYCLONE_B_MU_77_R1;ALT_CYCLONE_B_MU_77_C;MU;RARE;Tane;;;;;CHARACTER;DRUID DEITY;6;6;#5#;#5#;#5#;#[TOUGH_1].# (Opponents must pay {1} to target me.)  {J} I gain [ANCHORED].  {J} Each Animal #and Adventurer# in your Reserve gains 1 boost.;;;;;;;;;;Firmly rooted like a tree, yet free like the birds, he embodies nature's strength.;;;;;;Fahmi Fauzi
ALT_CYCLONE_B_MU_77_R2;ALT_CYCLONE_B_MU_77_C;BR;RARE;Tane;;;;;CHARACTER;DRUID DEITY;6;6;#5#;#5#;#5#;#[TOUGH_1].# (Opponents must pay {1} to target me.)  {J} I gain [ANCHORED].  {J} Each Animal #and Adventurer# in your Reserve gains 1 boost.;;;;;;;;;;Firmly rooted like a tree, yet free like the birds, he embodies nature's strength.;;;;;;Fahmi Fauzi
ALT_CYCLONE_B_MU_78_C;ALT_CYCLONE_B_MU_78_C;MU;COMMON;Puff's Challenge;;;;;SPELL;DISRUPTION;4;4;;;;$[FLEETING].  If an opponent controls three or more Characters, I cost {1} less.  Send target Character to Reserve.;;;;;;;;;;Wearing red might have been a mistake...;;;;;;Ba Vo
ALT_CYCLONE_B_MU_78_R1;ALT_CYCLONE_B_MU_78_C;MU;RARE;Puff's Challenge;;;;;SPELL;DISRUPTION;4;4;;;;[FLEETING].  If an opponent controls three or more Characters, I cost #{2} less.#  Send target Character to Reserve.;;;;;;;;;;Wearing red might have been a mistake...;;;;;;Ba Vo
ALT_CYCLONE_B_MU_78_R2;ALT_CYCLONE_B_MU_78_C;AX;RARE;Puff's Challenge;;;;;SPELL;DISRUPTION;4;4;;;;[FLEETING].  If an opponent controls three or more Characters, I cost #{2} less.#  Send target Character to Reserve.;;;;;;;;;;Wearing red might have been a mistake...;;;;;;Ba Vo
ALT_CYCLONE_B_MU_79_C;ALT_CYCLONE_B_MU_79_C;MU;COMMON;Muna Signet;;;;;SPELL;CONJURATION;2;4;;;;Choose one:  • Target three Expeditions and create a [WOOLLYBACK] Animal token in each one.  • Target Character with Hand Cost {3} or less gains [ANCHORED].  • Place a {V} Terrain Marker on target visible region. (It is {V} and loses its other terrains until the Marker is removed.);;;;;;;;;;Harmony and sharing.;;;;;;Justice Wong
ALT_CYCLONE_B_MU_79_R1;ALT_CYCLONE_B_MU_79_C;MU;RARE;Muna Signet;;;;;SPELL;CONJURATION;#3#;#3#;;;;#[FLEETING].#  Choose #two:#  • Target three Expeditions and create a [WOOLLYBACK] Animal token in each one.  • Target Character with Hand Cost {3} or less gains [ANCHORED].  • Place a {V} Terrain Marker on target visible region. (It is {V} and loses its other terrains until the Marker is removed.);;;;;;;;;;Harmony and sharing.;;;;;;Justice Wong
ALT_CYCLONE_B_MU_79_R2;ALT_CYCLONE_B_MU_79_C;LY;RARE;Muna Signet;;;;;SPELL;CONJURATION;#3#;#3#;;;;#[FLEETING].#  Choose #two:#  • Target three Expeditions and create a [WOOLLYBACK] Animal token in each one.  • Target Character with Hand Cost {3} or less gains [ANCHORED].  • Place a {V} Terrain Marker on target visible region. (It is {V} and loses its other terrains until the Marker is removed.);;;;;;;;;;Harmony and sharing.;;;;;;Justice Wong
ALT_CYCLONE_B_MU_80_C;ALT_CYCLONE_B_MU_80_C;MU;COMMON;Counting Sheep;;;;;SPELL;MANEUVER;2;2;;;;[FLEETING].  Target two Expeditions and create a [WOOLLYBACK] Animal token in each one. Then, each Character with Hand Cost {1} or less gains [ASLEEP]. (During Dusk, ignore their statistics. During Rest, they don't go to Reserve and lose Asleep.);;;;;;;;;;The deepest sleep is woven from the wool of sweet dreams.;;;;;;HuoMiao Studio
ALT_CYCLONE_B_MU_80_R1;ALT_CYCLONE_B_MU_80_C;MU;RARE;Counting Sheep;;;;;SPELL;MANEUVER;#3#;#3#;;;;[FLEETING].  Create a [WOOLLYBACK] Animal token #in each Expedition.# Then, each Character with Hand Cost {1} or less gains [ASLEEP].;;;;;;;;;;The deepest sleep is woven from the wool of sweet dreams.;;;;;;HuoMiao Studio
ALT_CYCLONE_B_MU_80_R2;ALT_CYCLONE_B_MU_80_C;LY;RARE;Counting Sheep;;;;;SPELL;MANEUVER;2;2;;;;[FLEETING].  Target two Expeditions and create a [WOOLLYBACK] Animal token in each one. Then, each Character with Hand Cost {1} or less gains [ASLEEP].;;;;;;;;;;The deepest sleep is woven from the wool of sweet dreams.;;;;;;HuoMiao Studio
ALT_CYCLONE_B_MU_81_C;ALT_CYCLONE_B_MU_81_C;MU;COMMON;Joining Fates;;;;;SPELL;CONJURATION;7;7;;;;[FLEETING].  You may immediately play a Character for {7} less in your Companion Expedition. It gains [ANCHORED]. (During Rest, it doesn't go to Reserve and it loses Anchored.);;;;;;;;;;"""Be united in the Musubi.""";;;;;;Kevin Sidharta
ALT_CYCLONE_B_MU_81_R1;ALT_CYCLONE_B_MU_81_C;MU;RARE;Joining Fates;;;;;SPELL;CONJURATION;#8#;#8#;;;;[FLEETING].  #Target player# may immediately play a Character #for free# in their Companion Expedition. It gains [ANCHORED].;;;;;;;;;;"""Be united in the Musubi.""";;;;;;Kevin Sidharta
ALT_CYCLONE_B_MU_81_R2;ALT_CYCLONE_B_MU_81_C;BR;RARE;Joining Fates;;;;;SPELL;CONJURATION;7;7;;;;[FLEETING].  You may immediately play a Character for {7} less in your Companion Expedition. It gains [ANCHORED].;;;;;;;;;;"""Be united in the Musubi.""";;;;;;Kevin Sidharta
ALT_CYCLONE_B_MU_82_C;ALT_CYCLONE_B_MU_82_C;MU;COMMON;Woolly Woolly Field;;;;;LANDMARK_PERMANENT;SITE;3;3;;;;{T} : Create a [WOOLLYBACK] Animal token in target opponent's Companion Expedition. The next Character you play this turn gains 1 boost.;;;;;;;;;;Talk about wild and woolly!;;;;;;Fahmi Fauzi
ALT_CYCLONE_B_MU_82_R1;ALT_CYCLONE_B_MU_82_C;MU;RARE;Woolly Woolly Field;;;;;LANDMARK_PERMANENT;SITE;#2#;#2#;;;;#{J} Create a [WOOLLYBACK] Animal token in target opponent's Companion Expedition.#  {T} : Create a [WOOLLYBACK] Animal token in target opponent's Companion Expedition. The next Character you play this turn gains 1 boost.;;;;;;;;;;Talk about wild and woolly!;;;;;;Fahmi Fauzi
ALT_CYCLONE_B_MU_82_R2;ALT_CYCLONE_B_MU_82_C;BR;RARE;Woolly Woolly Field;;;;;LANDMARK_PERMANENT;SITE;#2#;#2#;;;;{T} : Create a [WOOLLYBACK] Animal token in target opponent's Companion Expedition. The next Character you play this turn gains 1 boost.;;;;;;;;;;Talk about wild and woolly!;;;;;;Fahmi Fauzi
ALT_CYCLONE_B_MU_83_C;ALT_CYCLONE_B_MU_83_C;MU;COMMON;Woollyback;;;;;TOKEN;ANIMAL;0;0;1;1;1;(When I leave the Expedition zone, remove me from the game.);;;;;;;;;;The warmth of wool and the softness of cotton candy, now together on four legs.;;;;;;Fahmi Fauzi
ALT_CYCLONE_B_NE_03_C;ALT_CYCLONE_B_NE_03_C;NE;COMMON;Aerolith;;;;;TOKEN_LANDMARK_PERMANENT;ORE;0;0;;;;When I'm sacrificed — [RESUPPLY]. (Put the top card of your deck in Reserve. Excess Landmarks are sacrificed at the end of the Day.)  {T}, {1} : Sacrifice me.;;;;;;;;;;With aerolith, gravity no longer constrains how we build.;;;;;;Jean-Baptiste Andrier
ALT_CYCLONE_B_OR_65_C;ALT_CYCLONE_B_OR_65_C;OR;COMMON;Zhen & Zephyr;;;;;HERO;0;0;0;;;;At Noon — If you are first player, your Hero Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.)  When one or more of your Ascended Expeditions moves forward — If there is no Character facing it, draw a card.;;;;;;;;;;Those who stand without honor will fall without wings;;;;;;Zero Wen
ALT_CYCLONE_B_OR_66_C;ALT_CYCLONE_B_OR_66_C;OR;COMMON;The Ugly Duckling;;;;;CHARACTER;ANIMAL;1;1;1;0;1;;{D} : Target Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.);;;;;;;;;This young recruit swans about while proudly showing off his insignia.;;;;;;Kevin Sidharta
ALT_CYCLONE_B_OR_66_R1;ALT_CYCLONE_B_OR_66_C;OR;RARE;The Ugly Duckling;;;;;CHARACTER;ANIMAL;1;1;1;0;1;#{J} You may pay {1}. If you do, I gain 1 boost and my Expedition [ASCENDS].#;{D} : Target Expedition [ASCENDS].;;;;;;;;;This young recruit swans about while proudly showing off his insignia.;;;;;;Kevin Sidharta
ALT_CYCLONE_B_OR_66_R2;ALT_CYCLONE_B_OR_66_C;MU;RARE;The Ugly Duckling;;;;;CHARACTER;ANIMAL;1;1;1;0;1;#{J} You may pay {1}. If you do, I gain 1 boost and my Expedition [ASCENDS].#;{D} : Target Expedition [ASCENDS].;;;;;;;;;This young recruit swans about while proudly showing off his insignia.;;;;;;Kevin Sidharta
ALT_CYCLONE_B_OR_67_C;ALT_CYCLONE_B_OR_67_C;OR;COMMON;Ascended Trooper;;;;;CHARACTER;SOLDIER;2;2;2;2;2;{H} If I'm in an Ascended Expedition, I gain 1 boost. Otherwise, my Expedition [ASCENDS]. (Until Rest, it can move forward even if matched in its region's terrains by the opponent's Expedition.);;;;;;;;;;After months of expeditions, Aedyt felt she had finally spread her wings.;;;;;;Jefrey Yonathan
ALT_CYCLONE_B_OR_67_R1;ALT_CYCLONE_B_OR_67_C;OR;RARE;Ascended Trooper;;;;;CHARACTER;SOLDIER;2;2;2;2;2;#{J}# If I'm in an Ascended Expedition, I gain 1 boost. Otherwise, my Expedition [ASCENDS].;;;;;;;;;;After months of expeditions, Aedyt felt she had finally spread her wings.;;;;;;Jefrey Yonathan
ALT_CYCLONE_B_OR_67_R2;ALT_CYCLONE_B_OR_67_C;MU;RARE;Ascended Trooper;;;;;CHARACTER;SOLDIER;2;2;2;2;2;#{J}# If I'm in an Ascended Expedition, I gain 1 boost. Otherwise, my Expedition [ASCENDS].;;;;;;;;;;After months of expeditions, Aedyt felt she had finally spread her wings.;;;;;;Jefrey Yonathan
ALT_CYCLONE_B_OR_68_C;ALT_CYCLONE_B_OR_68_C;OR;COMMON;Ordis Warden;;;;;CHARACTER;BUREAUCRAT;3;2;2;2;2;{H} I gain $[ASLEEP].  At Noon — Target player puts a card from their hand in Reserve.;;;;;;;;;;You can't beat the clink for catching forty winks.;;;;;;Justice Wong
ALT_CYCLONE_B_OR_68_R1;ALT_CYCLONE_B_OR_68_C;OR;RARE;Ordis Warden;;;;;CHARACTER;BUREAUCRAT;#2#;2;2;2;2;{H} #You may have me# gain [ASLEEP].  At Noon — Target player puts a card from their hand in Reserve.;;;;;;;;;;You can't beat the clink for catching forty winks.;;;;;;Justice Wong
ALT_CYCLONE_B_OR_68_R2;ALT_CYCLONE_B_OR_68_C;YZ;RARE;Ordis Warden;;;;;CHARACTER;BUREAUCRAT;#2#;2;2;2;2;{H} #You may have me# gain [ASLEEP].  At Noon — Target player puts a card from their hand in Reserve.;;;;;;;;;;You can't beat the clink for catching forty winks.;;;;;;Justice Wong
ALT_CYCLONE_B_OR_69_C;ALT_CYCLONE_B_OR_69_C;OR;COMMON;Bluecap;;;;;CHARACTER;BUREAUCRAT;2;2;2;2;1;"When my Expedition fails to move forward during Dusk — Create an [AEROLITH] token in your Landmarks. (It's a Permanent with ""When I'm sacrificed — Resupply. {T}, {1}: Sacrifice me."")";;;;;;;;;;To avoid sudden jolts, invest in stone.;;;;;;Jean-Baptiste Andrier
ALT_CYCLONE_B_OR_69_R1;ALT_CYCLONE_B_OR_69_C;OR;RARE;Bluecap;;;;;CHARACTER;BUREAUCRAT;#3#;#3#;#3#;#3#;#3#;When my Expedition fails to move forward during Dusk — Create an [AEROLITH] token in your Landmarks. #If both of your Expeditions failed to move forward, create two instead.#;;;;;;;;;;To avoid sudden jolts, invest in stone.;;;;;;Jean-Baptiste Andrier
